"all _ image _ url","Occurrence status assumed to be present","Basis of record badly formed","Coordinate precision not valid","Coordinates dont match supplied country","Country inferred from coordinates","Data are generalised","Coordinates converted to WGS84","First of the month","First of the year","Geodetic datum assumed WGS84","Identification date before occurrence date","Incomplete collection date","Invalid collection date","Collector name unparseable","Unrecognized geodetic datum"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","true","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"3c3e9aff-bfaa-477f-89f9-a33152542933","true","false","false","false","false","false","false","false","false","false","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","false","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","false","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","true","false","true","false","false","false","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","false","false","false","false","false","false","false","false","false","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","true","false","false","false","false","false","false","false","false","false","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"f2eb04ca-870f-4429-9cd9-1980a5801251","true","false","false","false","false","false","false","false","false","false","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","true","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","true","false","false"
"","true","true","false","false","false","true","false","false","false","true","false","true","true","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
"","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false"
